"Customer Id","Customer Name","Customer Site Status	","Bank Id","Bank Name","Atm ID","Address","Country","State","City","BranchCode","SiteId","LHO","Site Status","Site Type","Employee Id","Employee Name","Employee Role","Employee Contact Number","Type Of Work","Service Id","Service Name","Takeover Date","Handover Date","Cost To Client"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000909031","WARD NO. 5, BANKAPUR ROAD,OPP. POST OFFICE, RATTIHALLI, HAVERI DISTRICT,Dist : HAVERI,State: KARNATAKA, Pin : 581116","India","KARNATAKA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-06-12","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916253","H. No:18-12-418/D/A,/9, hafeez baba nagar hyderabad 500058","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-27","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916255","State bank of India, Bommalaramaram, Bhongir.508126","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-08-13","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916258","KALAYANA TIRUPATI, SRI VENAKTESWARA TEMPLE SOCIETY, REGD # 2102/99, PADMANAGAR COLONY, PAHSE -1, CHINTAL, HYDERABAD – 500037, TELANGANA","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-29","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916259","DR. S. RAMAKRISHNA H.NO.10-19/34 FLAT NO.402 SIDDARTH ARCADE APARTMENT SRINIVASAGAYATHRI NAGAR KHARMANGHAT = PIN  500079 HYD,","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-05-07","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916260","H,NO, 1-2/1 JILLELGUDA Hyderabad  T.S ","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-05-07","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916261","Dno.12-15-913 Manikeshwarnagar Osmania University Hyderabad ","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-05-07","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916262","h.no:16-3-47 near to central jail chanchalguda hyderabad","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-05-28","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916263","NEW MARUTHI NAGAR, HYDERABAD","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-05-10","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916264","8-1-173,Near Essar Petrol Bunk, Kharmanghat, Hyderabad","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-29","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916265","H. No : 3-2-266,  Moti Market,  Esamiya Bazaar, Hyderabad","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-29","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916267","H.NO. 1-37/A MEDIPALLI NEAR BY MATA TEMPLE   Hyderabad– 500098","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-27","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916268","H NO 20-1-440 KOKA BAZAR , HUSSAINIA ALAM ","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-05-28","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916269","H.No:,8-13-139/114 kings colony Hyderabad– 500052","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-05-07","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916270","H.NO.2-7-8/A MACHA BOLLARAM NEAR BY BALAJI RICE MILL HYDERABAD TELANGANA PIN = 500010","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-30","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916271","Door No 19-4-8/172/1, Hashamabad, Chandrayangutta, Hyderabad","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-05-14","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916274","H. No : 17-4-286/3,  yakutpura , moti nal gov road beside fancy ice cream","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-05-28","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916275","SBI, MADHURANAGAR, YOUSUFGUDA, HYDERABAD","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-08-09","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916276","H.NO:2-11-113/H, SRI NAGAR COLONY X ROAD,  UPPAL,   Hyderabad -  500039 , Telangana","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-05-28","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916277","SBI St.John's Road,opp.Geetha Nursimg Home,East Maredpally Main Road,Secundrabad,Telanagana-500026","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-08-08","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916278","H. No : 9-1-51/1, Opp: Patel Complex, HASMATHPET, OLD Bowenpally, Hyderabad - 500009","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-06-29","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916279","D.No. : 8-13, OPP MRO Office, Ibrahimpatnam, K.V. Ranga Reddy Dist, Telangana - 501506. ","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-05-28","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916280","New Address : PLOT No : 148,SUBHASH NAGAR, PIPELINE ROAD, OPP : RAMAVAT MODEL HIGH SCHOOL, IDA, JEEDIMETLA, HYDERABAD ","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-06-29","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916281","H. No : 7-171, VINAYAK NAGAR, IDA, JEEDIMETLA, HYDERABAD - 500055","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-20","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916284","Mr.Rajender  H.NO. 21-3-209,MOOSABOWLI HUSSAIN ALAM ROAD,OLD CITY HYDERABAD -500002-Telanagana.","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-09-09","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916303","BSNL TIRUMALGERRY DEEMED","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2022-06-17","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000916308","Shop no 1, Bsnl Office,  Near Lal Bazar,  Beside Post Office,  Trimulgherry,  Secunderabad Pin Code : 500015 Dist - Hyderabad","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2023-01-01","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000924242","OKKANADU KEELAIYUR DIST:THANJAVUR, TAMILNADU -PIN 614632","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-11","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000924244","NO- 339, THIRUVAIYARU MAIN ROAD, MANAKAKRAMBAI , VITHIYAPURAM, THANJAVUR ( DT), AMMANPETTAI - 613003. ","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-14","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000924245","No-54, M. K. M .ROAD ,  KALINGER ARIVALAYAM NEAR,  THANJAVUR - 613001.","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-11-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000924246","NO- 4, ARJUN NGAR 1ST STREET , REDDYPALAYAM MAIN ROAD, THANJAVUR- 613004","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-25","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000924247","No-1, AANDAL NAGAR, PALLIVASAL -OPP, REDDYPALAYAM ROAD, SINGAPERUMAL KULAM MEAL KARAI, THANJAVUR – 613009.","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2023-01-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000924248","NO –9, M.R.M. ADAGUKADAI, SANNATHI STREET, KARNESAN SALAI, BUS STAND NEAR,  THANJAVUR ( DT) ,  THIRUKKATTUPALLI – 613104","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2023-01-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000924249","NO- 7, SRI MAHESHWARI NAGAR, RAJA RAJA CHOLAN BOAT HOUSE , NAGAPATTINAM MAIN ROAD, MARIYAMMAN KOVIL NEAR, THANJAVUR - 613501.","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-26","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000924250","Nadimuthu Nagar, Thanjavur","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2022-05-21","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000924259","SBI , 156, SIVAN KOVIL STREET, GANDARVAKOTTAI, PUDUKOTTAI-DIST","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2023-01-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000924260","MELAVEETHI, THANJAVUR TOM","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2024-02-15","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000932142","C-4-38/3, COURTALLAM MAIN ROAD, NEAR ELEPHANT BRIDGE, TENKASI, 627818","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-09","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000932143","320,A2,Rajagopalapuram,Thatchanallur post, Ramayanpatti. Tirunelveli 627358","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-29","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000932144","NO.19/1, MADUARI ROAD, OPP TO ASST. COMMISONNER OFFICE, TIRUNELVELI 627001","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000932145","NO.8/24-2, TIRUCHENDUR MAIN ROAD, SRI SAKTHI NAGAR, KRISHNAPURAM, TIRUNELVELI-627011","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-26","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000932146","5/99,BHARAT SPARE PARTS, THOOTHUKUDI MAIN ROAD, VALLANADU-628252","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-12-14","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000932147","NO- 16, THANGAMMAN KOVIL STREET, RAMASAMYPILLAI GOVERNMENT SCHOOL- OPP, THENKASI  (TK), THENKASI ( DT),  ILANJI - 627805","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-11-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000932148","No.1, Thondaiman Tea Stall, Geethalaya Theatre Road, Bharathiyar 3rd Street Sankaran Koil. 627756","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-12-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000932149","555, Sri Lakshmi Shopping Complex, Opp to Sankarankoil Municipal Office, Thiruvengadam Road, Sankarankoil-627756 ","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2022-01-08","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000932150","NO.5/335,South  Pillaimar street,Tiruchendur main road, Srivaikundam Taluk, Seydunganallur.","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2024-03-22","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000939118","SH 63, Thruthuraipoondi, Tamil Nadu 614713","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-09-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000939119","NO- 9/ 185, MRV COMPLEX, SARUMADAI STREET, SENBAGARAYANALLUR, VEDARANYAM ( TK), NAGAPATTINAM ( DT), KARIYAPATTINAM- 614806","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2023-01-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000939120","NO-63-D, DEVA SRI ILLAM, NEW STREET , NAALUKAAL MANDABAM NEAR, MAILADUTHURAI MAIN ROAD, SANTHANAM NAGAR, THIRUVARUR - 610001.","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-12","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000943078","54 / 1, LOCAL FUND ROAD, , ARUMUGANERI, TIRUCHENDURE Tk., 628202","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-09-03","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000943079","NO.225/1, SOUTH COTTON ROAD, NEAR CLEOPATRA THEATER","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2022-06-28","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000943080","NO.3/326/6, KTC NAGAR, THOOTHUKUDI-628002","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-15","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000943081","THUTHUKUDI MAIN ROAD, DEIVASEIYALPURAM, THUTHUKUDI-628851","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-12","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000943082","NO.58/4D, NEW SALT SAKTHI VINAYAGAR COLONY, NEAR KAMARAJ COLLEGE, THUTHUKUDI- 628003","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-11-25","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000943083","12B/762, Sameerviyas Nagar, Thalamuthu nagar.628002","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-28","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000950006","Aiswarya complex shop no:1,Near india oil petrol bounk mysore road,Gonikappa-571213","India","KARNATAKA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-08-19","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000951105","Near Netaji Municipal park, Mudangiyar Road, Rajapalayam, Virudhunagar - 626117, Tamil Nadu","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2022-04-15","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000951111","Door no:14,B5/3,T.P Mills Road,Rajapalayam.","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2023-01-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW000963135","North Gate Office Park, Venkatala Village, Chowdeshwari Layout, Venkatala, Bengaluru 560 064","India","KARNATAKA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-11-14","2024-03-31","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW001114350","3/4,BANGALORE AIRPORT EXIT RD,P.B.NO.1793, BANGALORE,,BANGALORE, KARNATAKA,560017","India","KARNATAKA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-06-12","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW001114359","23/2 16th cross lakkasandra Bangalore -560030","India","KARNATAKA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-24","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW001114360","No 60/2 venkateshwara nilaya,9th cross 80 feet road,shakambari nagar J P Nagar 1st Phase-560078","India","KARNATAKA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-11-07","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW001114362","14, Yolee Mall, Pottery Road, Richards Town, Bengaluru - 560005","India","KARNATAKA","'-","'-","","","Active","","","","","","","BLM","BLM","2022-01-04","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW001313004","State Bank of Hyderabad Mudigonda Mudigonda Onsite ATM","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-09","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW001377105","State Bank Of India, Belgachia Branch, P/85/12/3, Benaras Road, Belgachia, Howrah - 711108","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2023-01-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW001490127","VILL-RAJAK GOALIA ,PO- DOSTINA ,PS- BISHNUPUR ,DIST- SOUTH 24 PGS , WB ,","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2023-01-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW001490128","VILL+P.O -P CHARA DONGARIA, P.S -PNODAKHALI, SOUTH 24 PGS, PIN - 743318","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2023-01-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW001522195","J - 352, Paharpur Road, Garden Rich, Fatepur, Kolkata- 700024","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2023-01-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW001522196","Z-3/273/7 Bagdi Para Road Place: Kolkata -700044, Near: Badartalla High School. P/O :Badartalla, P/S : Nadial","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2023-01-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW001522197","VILL- CHANDIPUR, P.O- B CHANDIPUR, P.S- NODAKAHLI, SOUTH 24th PGS, PIN-700137","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2023-01-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW002025016","Jateswar,  Vill+Po-Jateswar,  Ps-Falakata ,  Dist-Jalpaiguri,  Pin-735216","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-01-17","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW002025017","Falakata Bazar Branch, HATHKHOLA, PO FALAKATA, DIST-ALIPURDUAR-735211","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-05-07","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW002025018","RANGALI BAZAR, PASCHIM KHAIR BARI, MADARIHAT, ALIPURDUAR, PIN- 735213","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-07","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW002277138","59 MARIAMMAN KOIL STREET (BLOCK 3, WARD 1), JAYAMANGALAM, PERIYAKULAM TK, 625603","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-29","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW002277139","Kochi - Madurai - Tondi Point, Highway, Kamarajar Nagar, Palani Maaligai, Andippatti, Tamil Nadu 625512","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-09","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW002277140","MULLAI NAGAR BUS STAND THENI-625531.","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-12-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW002277141","ARUN CABLE NETWORK COMPLEX, SRIRENGAPURAM,THENI-625534","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-14","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW002277142","Tnstc Bus Stop, Sh-100 Tevaram","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2022-03-31","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW002277143","NO.3, SRI KANIGAPARAMESWARI AMMAN KOIL COMPLEX, NEAR TO KARUR VYSYA BANK, KOMBAI, UTHAMAPALAYAM TALUK, THENI-625522","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2022-01-10","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW002277144","NO – 4E/9B – 9C - BHARATHIYAR NAGAR , KAMBAM BUS STAND  OPP , THENI DIST, KAMBAM-625516 .","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2023-01-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW002277145","NO.12/1, SUTHANTHIRA VEETHI, THENKARAI, NEAR NIRMALA MIDDLE SCHOOL, PERIYAKULAM, THENI-625601","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-19","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW002277146","NO.1/87,BATLAGUNDU MAIN ROAD, NEAR TO DEVATHANAPATTI BUS STAND, DEVATHANAPATTI, THENI-625602.","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-29","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW005324072","SBI ARMOOR TOM ARMOOR, NIZAMABAD,TELANGANA","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-07-15","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW005916273","H, NO, 9-10-284 NEAR BY GOLCONDA FORT","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-09-05","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW005916274","KHAZI GALLI GOLKONDA FORT, HYDERABAD","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-27","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW005916275","A390 4-32-1539 Allwyn colony 2 phase ,kukatpally, Hyderabad","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-05-05","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW005916276","H.NO. 2-1-743 CHANDRAMMA NAGAR KUKATPALLI HYDERABAD TELANGANA ","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-05-07","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW005916277","SHOP,NO ,3 SANGEETH NAGAR H.NO.5-6-89/B SREYA RESIDENCY KUKATPALLY HYDERABAD TELANGANA ","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-27","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW005916280","SBI, Konijerla, khammam","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-05-20","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW005916282","SBI Rayadurg Branch(13032),Plot No.1 to 6.Survey no.90 to 93.Manikonda Main Road,Puppalaguda,Rayadurg,Hyderabad-500089","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-08-01","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW006954013","HOSPITAL ROAD , OPPOSITE POLICE STATION , GYALSHING , WEST SIKKIM , PIN 737112","India","WEST BENGAL","'-","'-","","","Active","","","","","","","BLM","BLM","2023-01-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW011261003","Near  RMC Market, Chowdlu, Somavarpete, Kodagu 571236 ","India","KARNATAKA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-04-16","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW018226167","SBI, NO.3, Shakthi Nager,Dindigul  Highway,, Karumandabam Tiruchirapalli, Tamilnadu -620001","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-10-26","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW018226168","PLOT NO- 5, N.T.SHOP HOUSE, BALAJI NAGAR, THOGAIMALAI MAIN ROAD, ALLITHURAI  , TRICHY- 620102.","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2021-12-10","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW018226169","NO-18, SANTHAPETTAI, OPP TO POLICE STATION, INAMKULATHUR,TRICHY, 620009","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2022-01-07","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW018226171","NO- 24/7, KAVERY NAGAR, 1ST CROSS, ANNAI MANSION NEAR , NAWAB THOTTAM, WORAIYUR TRICHY– 620003. ","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2023-01-01","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW018226173","PLOT NO.6, LINGAM NAGAR, KULUMANI MAIN RAOD, WORAIYUR, TRICHY,620102","India","TAMIL NADU","'-","'-","","","Active","","","","","","","BLM","BLM","2022-03-08","","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW020100031","SBI, NEAR OLD BUST STAND, SIDDIPET DIST MEDAK TELANGANA 502103","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-08-05","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW020134074","H.NO  8-2-407 Main Road Katta Rampur Karimnagar","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-05-07","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW020134079","House No : 3-13, Viveknanda Statue RajaramPalli ","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-06-29","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW020137014","7-7-206/A Mahalakshmi Nagar, By Pass Road, Jagtial ","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2022-02-14","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW020148202","NEAR WALLMART, PADMASHALI, WARANGAL, TELANGANA","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-06-08","2024-02-29","500"
"cms","cms","","State Bank Of I","State Bank Of India- TOM","T1BW020148205","H.no:3-2-15/2 Konduri complex 1st lane Jammikunta village and mandel. District. Karimnagar-505122","India","TELANGANA","'-","'-","","","Active","","","","","","","BLM","BLM","2021-09-05","2024-02-29","500"
